번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),점포구분명,Unnamed: 29
814,대규모점포,08_25_01_P,3060000,2012306009507500001,19750909,,1,영업/정상,1,정상영업,,,,19750909.0,02-432-8637,0.0,131883.0,서울특별시 중랑구 중화2동 314번지 1호,서울특별시 중랑구 동일로129길 35 (중화동),131883.0,태능엔터피아 번영회,20120131134502,I,2018-08-31 23:59:59.0,시장,206771.217305763,455221.989517331,대규모점포,
817,대규모점포,08_25_01_P,3010000,1964301010007500001,19641013,,1,영업/정상,1,정상영업,,,,,02-753-2805,53845.06,100060.0,서울특별시 중구 남창동 49번지,서울특별시 중구 남대문시장4길 21 (남창동),100060.0,서울남대문시장,20180904101122,U,2018-09-04 23:59:59.0,그 밖의 대규모점포,197982.996630014,450791.073856769,대규모점포,
820,대규모점포,08_25_01_P,3010000,1971301007107500021,19711230,,1,영업/정상,1,정상영업,,,,,0222699891,10269.89,,서울특별시 중구 충무로4가 120번지 3   호,서울특별시 중구 퇴계로 217 (충무로4가),,진양상가,20160410154735,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,199571.599470393,451124.851387624,대규모점포,
822,대규모점포,08_25_01_P,3010000,1980301007107500001,19801016,,1,영업/정상,1,정상영업,,,,,0222384914,4203.03,,서울특별시 중구 신당동 776호,서울특별시 중구 마장로 19 (신당동),,(주)에리어식스,20150130151443,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,200989.686611204,451762.261508835,대규모점포,
823,대규모점포,08_25_01_P,3010000,1994301010007500001,20090908,,1,영업/정상,1,정상영업,,,,,2236-8027,4097.54,100430.0,서울특별시 중구 흥인동 3번지 4호,서울특별시 중구 다산로 274 (흥인동),,우일타운,20160420175702,I,2018-08-31 23:59:59.0,전문점,201390.623455546,451682.924382048,대규모점포,
824,대규모점포,08_25_01_P,3060000,2011306009507500001,20110704,,1,영업/정상,1,정상영업,,,,,024918546,466.1,131122.0,서울특별시 중랑구 중화2동 314번지 1호,서울특별시 중랑구 동일로129길 35 (중화동),131883.0,홈플러스(주) 익스프레스 태릉점,20210611095919,U,2021-06-13 02:40:00.0,그 밖의 대규모점포,206771.217305763,455221.989517331,준대규모점포,
825,대규모점포,08_25_01_P,3060000,2011306009507500002,20110809,,1,영업/정상,1,정상영업,,,,,024938545,361.1,131812.0,서울특별시 중랑구 면목3.8동 499번지 4호,서울특별시 중랑구 면목로 357 (면목동),131831.0,홈플러스(주)익스프레스 면목점,20210611132236,U,2021-06-13 02:40:00.0,그 밖의 대규모점포,207708.364765906,453525.741161528,준대규모점포,
826,대규모점포,08_25_01_P,3060000,2011306009507500003,20110809,,1,영업/정상,1,정상영업,,,,,024348546,364.6,131233.0,서울특별시 중랑구 망우3동 410번지 1호,서울특별시 중랑구 용마산로 494 (망우동),131806.0,홈플러스(주)익스프레스 망우점,20210611131957,U,2021-06-13 02:40:00.0,그 밖의 대규모점포,208781.999418607,454740.62692431,준대규모점포,
827,대규모점포,08_25_01_P,3060000,2011306009507500004,20120106,,1,영업/정상,1,정상영업,,,,,024323100,1440.66,131828.0,서울특별시 중랑구 면목7동 650번지 카멜리아 쇼핑센타 1층,서울특별시 중랑구 면목로39길 11 (면목동),131828.0,(주)이마트에브리데이 면목동점,20210512175623,U,2021-05-14 02:40:00.0,구분없음,207553.170404939,453031.11581883,준대규모점포,
828,대규모점포,08_25_01_P,3060000,2006306009507500001,20060828,,1,영업/정상,1,정상영업,,,,,0220248124,11101.0,131132.0,서울특별시 중랑구 신내2동 645번지,서울특별시 중랑구 신내로 201 (신내동),131872.0,홈플러스 신내점,20210611132320,U,2021-06-13 02:40:00.0,대형마트,208208.786684767,457054.793655589,대규모점포,
829,대규모점포,08_25_01_P,3060000,2006306009507500002,20061026,,1,영업/정상,1,정상영업,,,,,024372080,8128.82,,서울특별시 중랑구 면목동 168번지 2호,서울특별시 중랑구 사가정로 332 (면목동),131822.0,홈플러스(주)면목점,20210611132706,U,2021-06-13 02:40:00.0,복합쇼핑몰,207090.86716546,453072.936040777,대규모점포,
830,대규모점포,08_25_01_P,3060000,2010306009507500001,20000503,,1,영업/정상,1,정상영업,,,,,02-490-1052,9961.6,131230.0,서울특별시 중랑구 망우동 506번지 1호,서울특별시 중랑구 상봉로 118 (망우동),131809.0,주식회사 이마트 상봉점,20200511172146,U,2020-05-13 02:40:00.0,대형마트,208183.558935157,454911.24852306,대규모점포,
831,대규모점포,08_25_01_P,3060000,2010306009507500002,20100721,,1,영업/정상,1,정상영업,,,,,02-380-9426,5100.83,131141.0,서울특별시 중랑구 묵1동 170번지 1호 외 35필지,서울특별시 중랑구 동일로 932 (묵동),131757.0,주식회사 이마트 묵동점,20200511171906,U,2020-05-13 02:40:00.0,대형마트,206777.731391054,456837.219624564,대규모점포,
832,대규모점포,08_25_01_P,3060000,2010306009507500003,20101229,,1,영업/정상,1,정상영업,,,,,0269228100,22618.65,131221.0,서울특별시 중랑구 상봉1동 500번지,"서울특별시 망우로 353-0 (상봉동, 프레미어스 엠코)",131857.0,홈플러스(주) 서울 상봉점,20210611132746,U,2021-06-13 02:40:00.0,대형마트,207923.745922676,455090.718335439,대규모점포,
834,대규모점포,08_25_01_P,3060000,2005306007507500001,20010418,,1,영업/정상,1,정상영업,,,,,02-439-1144,9776.28,,서울특별시 중랑구 상봉동 81호,서울특별시 중랑구 망우로 336 (상봉동),131858.0,코스트코홀세일 상봉점,20151203175405,I,2018-08-31 23:59:59.0,대형마트,207897.260402153,454953.363448013,대규모점포,
835,대규모점포,08_25_01_P,3030000,2012303010307500001,20120214,,1,영업/정상,1,정상영업,,,,,3459-8000,264.3,133858.0,서울특별시 성동구 왕십리2동 966번지 11호,서울특별시 성동구 왕십리로 333 (하왕십리동),133020.0,홈플러스(주) 익스프레스 왕십리점,20210215102521,U,2021-02-17 02:40:00.0,구분없음,202806.018487131,451160.356013436,준대규모점포,
836,대규모점포,08_25_01_P,3110000,2001311008807500001,19600216,,1,영업/정상,1,정상영업,,,,,02 3025798,,,서울특별시 은평구 수색동 205번지 21  호,,,수일시장,20070714101627,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
837,대규모점포,08_25_01_P,3110000,2005311009907500002,20050901,,1,영업/정상,1,정상영업,,,,,02  350 7032,9350.53,,서울특별시 은평구 대조동 240호,서울특별시 은평구 불광로 20 (대조동),,팜스퀘어,20141014201634,I,2018-08-31 23:59:59.0,쇼핑센터,193661.732383169,456379.193899276,대규모점포,
838,대규모점포,08_25_01_P,3110000,2007311011107500001,20070411,,1,영업/정상,1,정상영업,,,,,02-3417-2001,16972.65,,서울특별시 은평구 대조동 240호,서울특별시 은평구 불광로 20 (대조동),,엔씨백화점 불광점,20221115104456,U,2022-11-17 02:40:00.0,쇼핑센터,193661.732383169,456379.193899276,대규모점포,
839,대규모점포,08_25_01_P,3110000,2001311008807500011,19721113,,1,영업/정상,1,정상영업,,,,,02 3026729,,,서울특별시 은평구 응암동 300번지 11 호,,,양지시장,20070714101627,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
840,대규모점포,08_25_01_P,3110000,2001311008807500012,19750304,,1,영업/정상,1,정상영업,,,,,02 3592840,2367.26,,서울특별시 은평구 불광동 310번지 131 호,서울특별시 은평구 통일로 850 (불광동),122860.0,연서시장,20210112092242,U,2021-01-14 02:40:00.0,그 밖의 대규모점포,193042.519283201,457459.367971725,대규모점포,
841,대규모점포,08_25_01_P,3110000,2012311013107500001,20110916,,1,영업/정상,1,정상영업,,,,,02  22905853,1508.4,122859.0,서울특별시 은평구 불광1동 308번지 1호,서울특별시 은평구 통일로 842 (불광동),122859.0,롯데쇼핑(주)롯데슈퍼범서점,20211223193807,U,2021-12-25 02:40:00.0,그 밖의 대규모점포,193035.279146132,457365.911737494,준대규모점포,
842,대규모점포,08_25_01_P,3030000,1962303007407500002,19620125,,1,영업/정상,1,정상영업,,,,,00024644426,2861.0,,서울특별시 성동구 성수동2가 335번지,서울특별시 성동구 성수이로 32-15 (성수동2가),4776.0,뚝도시장,20220415191247,U,2022-04-17 02:40:00.0,시장,204775.366000022,448395.587760252,대규모점포,
843,대규모점포,08_25_01_P,3030000,1962303010307500001,19620121,,1,영업/정상,1,정상영업,,,,,02  22525302,1156.0,133805.0,서울특별시 성동구 금호동3가 332번지,서울특별시 성동구 독서당로 303-11 (금호동3가),133805.0,금남시장,20210104134552,U,2021-01-06 02:40:00.0,시장,201939.255278432,449589.21383235,대규모점포,
844,대규모점포,08_25_01_P,3030000,1980303010307500005,19800905,,1,영업/정상,1,정상영업,,,,,02-2210-4100,0.0,,서울특별시 성동구 용답동 234번지 한국자동차매매센터,"서울특별시 성동구 자동차시장1길 70 (용답동, 장안평중고자동차시장)",4808.0,자동차매매센타,20190430174420,U,2019-05-02 02:40:00.0,전문점,205784.868811814,450883.524006222,대규모점포,
845,대규모점포,08_25_01_P,3030000,1982303010307500001,19821016,,1,영업/정상,1,정상영업,,,,,2297-2484,0.0,,서울특별시 성동구 옥수동 220번지 1호 한남하이츠아파트,"서울특별시 성동구 독서당로 160, 한남하이츠아파트 (옥수동)",4736.0,한남하이츠상가,20181002165411,U,2018-10-04 02:37:24.0,그 밖의 대규모점포,201181.598996876,448609.588125745,대규모점포,
846,대규모점포,08_25_01_P,3030000,1998303010307500001,19980803,,1,영업/정상,1,정상영업,,,,,02)2297-6205,4049.55,,서울특별시 성동구 행당동 347번지 행당동 대림아파트,"서울특별시 성동구 행당로 87, 행당동 대림아파트 (행당동)",4713.0,대림리빙프라자,20181002165738,U,2018-10-04 02:37:24.0,그 밖의 대규모점포,202326.503044305,450625.58422744,대규모점포,
847,대규모점포,08_25_01_P,3030000,2000303010307500001,20000331,,1,영업/정상,1,정상영업,,,,,02)2281-7003,5873.69,,서울특별시 성동구 행당동 346번지 행당 한진타운 종합상가,"서울특별시 성동구 행당로 84, 행당 한진타운 종합상가 (행당동)",4717.0,한진종합상가,20211001135200,U,2021-10-03 02:40:00.0,그 밖의 대규모점포,202511.142930696,450401.303715561,대규모점포,
848,대규모점포,08_25_01_P,3030000,2005303007407500001,20050331,,1,영업/정상,1,정상영업,,,,,02-3408-1234,17318.0,133120.0,서울특별시 성동구 성수동2가 333번지 16호,서울특별시 뚝섬로 379,133120.0,(주)이마트 성수점,20220330165536,U,2022-04-01 02:40:00.0,대형마트,204614.272744322,448607.441251647,대규모점포,
849,대규모점포,08_25_01_P,3030000,2005303007407500005,19681207,,1,영업/정상,1,정상영업,,,,,02-464-2095,3225.0,133120.0,서울특별시 성동구 성수동2가 289번지 4호,서울특별시 성동구 아차산로7길 28 (성수동2가),,(주)인트램,20181002113111,U,2018-10-04 02:37:24.0,그 밖의 대규모점포,204830.977323063,449477.448459906,대규모점포,
850,대규모점포,08_25_01_P,3030000,2006303010307500001,20060320,,1,영업/정상,1,정상영업,,,,,2281-4446,25910.0,133050.0,서울특별시 성동구 마장동 510번지 3호 일대,"서울특별시 성동구 마장로31길 40 (마장동,일대)",,마장축산물시장,20170731102852,I,2018-08-31 23:59:59.0,시장,203323.787758273,451940.205444395,,
851,대규모점포,08_25_01_P,3030000,2007303010307500001,20070323,,1,영업/정상,1,정상영업,,,,,3395-9336,7717.09,133040.0,서울특별시 성동구 왕십리도선동 69번지,서울특별시 성동구 무학로6길 50 (도선동),,성동삼성쉐르빌상가,20141012170512,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,203017.021457357,451346.281102634,대규모점포,
852,대규모점포,08_25_01_P,3030000,2008303010307500001,20080627,,1,영업/정상,1,정상영업,,,,,02  22001234,11573.0,133071.0,서울특별시 성동구 행당동 168번지 1호,서울특별시 성동구 왕십리광장로 17 (행당동),133866.0,(주)이마트 왕십리점,20200429175256,U,2020-05-01 02:40:00.0,대형마트,203292.151783332,451267.730992123,대규모점포,
853,대규모점포,08_25_01_P,3030000,2008303010307500003,20080828,,1,영업/정상,1,정상영업,,,,,02-2200-6000,7960.0,,서울특별시 성동구 행당동 168번지 151호 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 (행당동)",4750.0,ENTER-6,20211201140747,U,2021-12-03 02:40:00.0,그 밖의 대규모점포,203321.562330114,451001.868687869,대규모점포,
854,대규모점포,08_25_01_P,3030000,2012303010307500002,20120224,,1,영업/정상,1,정상영업,,,,,2253-8542,578.96,133807.0,서울특별시 성동구 금호동3가 1331번지,서울특별시 성동구 동호로 100 (금호동3가),133751.0,홈플러스(주) 익프스레스 금호2점,20210215102301,U,2021-02-17 02:40:00.0,구분없음,201383.023709556,449744.280482389,준대규모점포,
855,대규모점포,08_25_01_P,3030000,2012303010307500003,20120321,,1,영업/정상,1,정상영업,,,,,02-2292-8545,293.34,133091.0,서울특별시 성동구 금호동1가 481번지 5호,서울특별시 성동구 행당로 6 (금호동1가),133091.0,홈플러스(주) 익스프레스 금호점,20210215101239,U,2021-02-17 02:40:00.0,구분없음,201772.807083568,450250.366445197,준대규모점포,
856,대규모점포,08_25_01_P,3030000,2012303010307500004,20120322,,1,영업/정상,1,정상영업,,,,,02-499-8545,409.9,133111.0,서울특별시 성동구 성수1가1동 14번지 17호,서울특별시 성동구 아차산로 41 (성수동1가),133111.0,홈플러스(주)익스프레스 뚝섬점,20210215094817,U,2021-02-17 02:40:00.0,구분없음,204257.584861091,449412.544118545,준대규모점포,
857,대규모점포,08_25_01_P,3110000,2001311008807500007,19700912,,1,영업/정상,1,정상영업,,,,,02-355-0727,649.0,,서울특별시 은평구 응암동 427번지 126호,서울특별시 은평구 응암로 252 (응암동),,응암시장,20211216182652,U,2021-12-18 02:40:00.0,그 밖의 대규모점포,192738.381117433,454678.898500315,대규모점포,
858,대규모점포,08_25_01_P,3110000,2001311008807500009,19701224,,1,영업/정상,1,정상영업,,,,,02-3157-1566,3887.79,,서울특별시 은평구 불광동 631번지 1호,서울특별시 은평구 불광로 90-0 (불광동),,대호프라자상가,20220921103314,U,2022-09-23 02:40:00.0,복합쇼핑몰,194002.701726955,456937.542510222,대규모점포,
859,대규모점포,08_25_01_P,3110000,2001311008807500010,19710923,,1,영업/정상,1,정상영업,,,,,02 3596466,,,서울특별시 은평구 역촌동 31번지 6  호,,,서부종합시장,20070714101627,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
860,대규모점포,08_25_01_P,3110000,2001311008807500015,19881123,,1,영업/정상,1,정상영업,,,,,02 3572440,,,서울특별시 은평구 불광동 248호,서울특별시 은평구 통일로 780 (불광동),,불광미성상가,20070714101627,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,193600.888431741,456957.233580498,,
861,대규모점포,08_25_01_P,3110000,2012311013107500005,20120206,,1,영업/정상,1,정상영업,,,,,02-352-8546,189.1,122881.0,서울특별시 은평구 신사1동 20번지 7호,서울특별시 은평구 갈현로 10 (신사동),,홈플러스(주)익스프레스 신사점,20210617102703,U,2021-06-19 02:40:00.0,그 밖의 대규모점포,192012.208564616,455177.704494531,준대규모점포,
862,대규모점포,08_25_01_P,3110000,2012311013107500007,20120323,,1,영업/정상,1,정상영업,,,,,02-359-8547,246.18,122816.0,서울특별시 은평구 갈현2동 527번지 13호,서울특별시 은평구 서오릉로 222 (갈현동),122816.0,홈플러스 익스프레스 갈현점,20210430142303,U,2021-05-02 02:40:00.0,그 밖의 대규모점포,191953.940215578,456960.687756827,준대규모점포,
863,대규모점포,08_25_01_P,3110000,2001311008807500016,19910418,,1,영업/정상,1,정상영업,,,,,02-385-0224,6172.36,,서울특별시 은평구 불광동 308번지 1   호,서울특별시 은평구 통일로 842 (불광동),,범서쇼핑,20141008112616,I,2018-08-31 23:59:59.0,쇼핑센터,193035.279146132,457365.911737494,대규모점포,
