번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),점포구분명,Unnamed: 29
74,대규모점포,08_25_01_P,3000000,2022300020207500001,20220628,,1,영업/정상,5,영업개시전,,,,,02-2006-2678,297.0,,서울특별시 종로구 무악동 82 무악현대아파트,"서울특별시 종로구 통일로 246-10, 무악현대아파트 지하 1층 (무악동)",3025.0,GS THE FRESH 무악현대점,20220630165207,I,2022-07-02 00:22:30.0,대형마트,196467.975088253,452566.134030104,준대규모점포,
75,대규모점포,08_25_01_P,3190000,2022319021607500001,20220722,,1,영업/정상,5,영업개시전,,,,,02-792-0653,8995.84,,서울특별시 동작구 노량진동 16-1 노량진 드림스퀘어 복합빌딩,"서울특별시 동작구 노들로2길 7, 노량진 드림스퀘어 복합빌딩 (노량진동)",6900.0,노량진 드림스퀘어,20220727090339,I,2022-07-30 00:22:29.0,그 밖의 대규모점포,194571.152376388,445790.549860682,대규모점포,
76,대규모점포,08_25_01_P,3700000,2022370016007500002,20220829,,1,영업/정상,5,영업개시전,,,,,02-2006-2364,376.3,,"울산광역시 남구 야음동 878 롯데캐슬골드 중앙상가동 B101, B102호","울산광역시 남구 신선로 45, B101, B102호 (야음동, 롯데캐슬1단지아파트)",44747.0,GS THE FRESH 울산남부점,20220903120251,U,2022-09-05 02:40:00.0,구분없음,410092.792084604,227185.614073557,준대규모점포,
77,대규모점포,08_25_01_P,5060000,2022506030707500001,20220712,,1,영업/정상,5,영업개시전,,,,,054-420-2300,772.72,,경상북도 김천시 부곡동 874-12,경상북도 김천시 부곡길 91(부곡동),39629.0,김천농협 로컬푸드복합문화센터,20220712160405,I,2022-07-14 00:22:29.0,그 밖의 대규모점포,298334.598256549,292267.789841371,준대규모점포,
78,대규모점포,08_25_01_P,3340000,2016334008007500001,20161115,,1,영업/정상,5,영업개시전,,,,,051-710-8802,23810.3,604852.0,부산광역시 사하구 하단동 526번지 6호,부산광역시 사하구 낙동남로 1413 (하단동),604852.0,아트몰링 부산점,20161115120233,I,2018-08-31 23:59:59.0,복합쇼핑몰,379212.079721725,180390.068955488,대규모점포,
79,대규모점포,08_25_01_P,4050000,2013405028807500002,20130103,,1,영업/정상,5,영업개시전,,,,,031 289 5602,13960.94,446902.0,경기도 용인시 기흥구 공세동 734번지 1호,경기도 용인시 기흥구 탑실로 38-0 (공세동),446902.0,코스트코 홀세일 공세점,20210317181950,U,2021-03-19 02:40:00.0,대형마트,209595.481846485,415153.934258813,대규모점포,
80,대규모점포,08_25_01_P,3930000,2018393028707500001,20181224,,1,영업/정상,5,영업개시전,,,,,,129.79,,경기도 안산시 단원구 고잔동 532번지,"경기도 안산시 단원구 고잔로 67, 힐스테이트중앙 A동 101호 (고잔동)",15351.0,GS슈퍼마켓 안산고잔점,20181224144240,I,2018-12-26 02:20:29.0,구분없음,185324.208806538,424231.908617811,준대규모점포,
81,대규모점포,08_25_01_P,6520000,2020652017807500001,20201125,,1,영업/정상,5,영업개시전,,,,,064-908-6013,8834.54,,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,63522.0,제주 프리미엄 전문점,20201125165709,I,2020-11-27 00:23:08.0,전문점,136356.94232239,-20780.8074935676,대규모점포,
82,대규모점포,08_25_01_P,3330000,2022333015107500001,20220502,,1,영업/정상,5,영업개시전,,,,,,118.25,,부산광역시 해운대구 우동 1504 센텀코아,"부산광역시 해운대구 센텀2로 19, 센텀코아 1층 102호 (우동)",48060.0,(주)지에스리테일 센텀시티점,20220502153238,I,2022-05-04 00:22:32.0,대형마트,394224.110299794,187441.796374313,준대규모점포,
83,대규모점포,08_25_01_P,3450000,2000345001207500014,19970630,,1,영업/정상,1,정상영업,,,,,053 3831234,11525.46,,대구광역시 북구 산격동 1817호,대구광역시 북구 검단로 97 (산격동),,코스트코 홀세일,20151202095307,I,2018-08-31 23:59:59.0,대형마트,346013.651465394,268532.189935562,대규모점포,
84,대규모점포,08_25_01_P,3450000,2000345001207500015,19990211,,1,영업/정상,1,정상영업,,,,,,,,대구광역시 북구 노원동2가 381호,대구광역시 북구 팔달로 183 (노원동2가),,하나프러스,20070707122129,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,341722.529953022,266512.649171281,,
85,대규모점포,08_25_01_P,3450000,2000345001207500016,19990612,,1,영업/정상,1,정상영업,,,,20190415.0,053-604-0700,200.49,,대구광역시 북구 산격동 1629호,대구광역시 북구 유통단지로 16 (산격동),,대구기계공구상협동조합,20190416102235,U,2019-04-18 02:40:00.0,시장,344912.358902194,268253.830252935,대규모점포,
86,대규모점포,08_25_01_P,3450000,2000345001207500017,19990712,,1,영업/정상,1,정상영업,,,,,053- 604-4114,10568.69,702845.0,대구광역시 북구 산격2동 1665번지,대구광역시 북구 유통단지로 38 (산격동),702717.0,대구종합유통단지 전기재료관,20200717101838,U,2020-07-19 02:40:00.0,그 밖의 대규모점포,345062.754181615,268408.951404422,대규모점포,
87,대규모점포,08_25_01_P,3450000,2000345001207500018,19991005,,1,영업/정상,1,정상영업,,,,,324-3327,0.0,,대구광역시 북구 태전동 993호,대구광역시 북구 칠곡중앙대로 412 (태전동),,네오시티프라자,20080402091717,I,2018-08-31 23:59:59.0,시장,339707.01597482,271331.088251183,,
88,대규모점포,08_25_01_P,3450000,2000345001207500019,19991115,,1,영업/정상,1,정상영업,,,,,053-604-2000,18869.54,,대구광역시 북구 산격동 1621번지,"대구광역시 북구 유통단지로 45 (산격동, 유통단지전자관)",41505.0,대구종합유통단지 전자관,20210331155720,U,2021-04-02 02:40:00.0,그 밖의 대규모점포,344997.585301435,268604.350565685,대규모점포,
89,대규모점포,08_25_01_P,3450000,2000345001207500001,19740730,,1,영업/정상,1,정상영업,,,,,053-423-3480,0.0,,대구광역시 북구 칠성동1가 276-163,대구광역시 북구 칠성남로 229(칠성동1가),41583.0,칠성시장,20220718114852,U,2022-07-20 02:40:00.0,그 밖의 대규모점포,344933.863930849,265180.783587117,대규모점포,
90,대규모점포,08_25_01_P,3450000,2000345001207500002,19801127,,1,영업/정상,1,정상영업,,,,,053 4260983,0.0,,대구광역시 북구 칠성동1가 89호,대구광역시 북구 칠성시장로 19 (칠성동1가),,경명시장,20130708091031,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,344814.602421764,265105.753758049,대규모점포,
91,대규모점포,08_25_01_P,3450000,2000345001207500007,19601027,,1,영업/정상,1,정상영업,,,,,053 9427125,,,대구광역시 북구 대현동 390호,대구광역시 북구 대현로20길 30 (대현동),,동대구시장,20160504121139,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,345243.894718851,265723.133899691,,
92,대규모점포,08_25_01_P,3450000,2000345001207500008,19810502,,1,영업/정상,1,정상영업,,,,,053 9598596,,,대구광역시 북구 산격동 1258호,대구광역시 북구 대동로1길 34 (산격동),,산격종합시장,20070707122129,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,345348.050145499,267644.21974525,,
93,대규모점포,08_25_01_P,3450000,2000345001207500009,19830704,,1,영업/정상,1,정상영업,,,,,053 9555477,,,대구광역시 북구 복현동 462호,대구광역시 북구 경진로1길 78 (복현동),,복현종합시장,20070707122129,I,2018-08-31 23:59:59.0,,346206.549416769,267011.715272701,,
94,대규모점포,08_25_01_P,3450000,2000345001207500012,19980328,,1,영업/정상,1,정상영업,,,,,053 320 3202,8723.0,,대구광역시 북구 읍내동 1343-6호,대구광역시 북구 칠곡중앙대로 416 (읍내동),702200.0,동아아울렛 강북점,20220504153052,U,2022-05-07 02:40:00.0,복합쇼핑몰,339731.40434905,271557.940207262,대규모점포,
95,대규모점포,08_25_01_P,3450000,2000345001207500013,19961010,,1,영업/정상,1,정상영업,,,,,053 3203000,0.0,,대구광역시 북구 관음동 1369-1호,,,홈플러스 칠곡IC점,20081103142929,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,338928.829648415,271647.094222276,,
96,대규모점포,08_25_01_P,3450000,2000345001207500003,19760906,,1,영업/정상,1,정상영업,,,,,053 4254073,,,대구광역시 북구 칠성동1가 276-108호,,,삼성시장,20070707122129,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
97,대규모점포,08_25_01_P,3450000,2000345001207500004,19690707,,1,영업/정상,1,정상영업,,,,,053 3578715,,,대구광역시 북구 노원동2가 375호,대구광역시 북구 팔달로37길 11 (노원동2가),,팔달시장,20070707122129,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,341785.154044623,266528.353631089,,
98,대규모점포,08_25_01_P,3450000,2000345001207500005,19760514,,1,영업/정상,1,정상영업,,,,,053 3578141,,,대구광역시 북구 노원동3가 876호,대구광역시 북구 팔달로27길 42 (노원동3가),,팔달신시장,20070707122129,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,341375.607804407,266725.174320654,,
99,대규모점포,08_25_01_P,3450000,2000345001207500006,19760420,,1,영업/정상,1,정상영업,,,,,053 4260419,,,대구광역시 북구 칠성동1가 302-98호,,,대성시장,20070707122129,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
100,대규모점포,08_25_01_P,3450000,2001345007307500028,20011022,,1,영업/정상,1,정상영업,,,,,053-607-8000,14022.0,,대구광역시 북구 동천동 968호,대구광역시 북구 동암로12길 8 (동천동),,(주)홈플러스 칠곡점,20210610160454,U,2021-06-12 02:40:00.0,대형마트,340320.722709596,272735.675659876,대규모점포,
101,대규모점포,08_25_01_P,3450000,2001345007307500032,20010522,,1,영업/정상,1,정상영업,,,,,053 6011500,12937.27,,대구광역시 북구 산격동 1667호,대구광역시 북구 유통단지로 60 (산격동),,대구종합유통단지 섬유제품관,20191007211221,U,2019-10-09 02:40:00.0,그 밖의 대규모점포,345250.756579118,268519.387279206,대규모점포,
102,대규모점포,08_25_01_P,3450000,2002345007307500001,20020208,,1,영업/정상,1,정상영업,,,,,053 6091052,8651.61,702851.0,대구광역시 북구 칠성동2가 20번지 1호,대구광역시 북구 침산로 93 (칠성동2가),,신세계이마트 칠성점,20100604135500,I,2018-08-31 23:59:59.0,대형마트,343510.573192364,266134.259920881,,
103,대규모점포,08_25_01_P,3450000,2002345009907500001,20020527,,1,영업/정상,1,정상영업,,,,,213-6011,12588.21,702062.0,대구광역시 북구 칠성동2가 20번지 1호,대구광역시 북구 침산로 93 (칠성동2가),,(주)스펙트럼시티,20170717175837,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,343510.573192364,266134.259920881,대규모점포,
104,대규모점포,08_25_01_P,3450000,2007345009907500001,20001201,,1,영업/정상,1,정상영업,,,,,6015057,5600.0,,대구광역시 북구 산격동 1676 대구전시컨벤션센터,"대구광역시 북구 엑스코로 10, 대구전시컨벤션센터 (산격동)",41515.0,EXCO Mall,20221110150435,U,2022-11-12 02:40:00.0,그 밖의 대규모점포,345549.110170479,268620.845678103,대규모점포,
105,대규모점포,08_25_01_P,3450000,2007345009907500002,20071220,,1,영업/정상,1,정상영업,,,,,053-310-8800,16272.6,702250.0,대구광역시 북구 동천동 894번지 1호,대구광역시 북구 동암로 90 (동천동),,한신공영(주),20211118111039,U,2021-11-20 02:40:00.0,그 밖의 대규모점포,340718.253608761,272659.975074019,대규모점포,
106,대규모점포,08_25_01_P,3450000,2012345009907500004,20120410,,1,영업/정상,1,정상영업,,,,,053-326-8545,280.0,702280.0,대구광역시 북구 구암동 652번지 1호,대구광역시 북구 구암로32길 6-10 (구암동),702808.0,홈플러스(주)익스프레스 구암2점,20210610162533,U,2021-06-12 02:40:00.0,그 밖의 대규모점포,340442.592281843,271224.037571953,준대규모점포,
107,대규모점포,08_25_01_P,3450000,2005345008907500004,20030205,,1,영업/정상,1,정상영업,,,,,0536601610,34827.86,702746.0,대구광역시 북구 칠성동2가 302번지 155호 롯데백화점,대구광역시 북구 태평로 161 (칠성동2가),702746.0,롯데백화점 대구점,20220503171811,U,2022-05-05 02:40:00.0,쇼핑센터,344052.576927614,265131.653371228,대규모점포,
108,대규모점포,08_25_01_P,3450000,2003345007307500001,20031216,,1,영업/정상,1,정상영업,,,,,053 604 6114,6393.6,,대구광역시 북구 산격동 1666호,대구광역시 북구 유통단지로 50 (산격동),,대구종합유통단지 전기조명관사업협동조합,20180710180946,I,2018-08-31 23:59:59.0,복합쇼핑몰,345130.313235816,268448.723535185,대규모점포,
109,대규모점포,08_25_01_P,3450000,2005345008907500001,20020208,,1,영업/정상,1,정상영업,,,,,053 6091050,8651.61,,대구광역시 북구 칠성동2가 20번지 1호,대구광역시 북구 침산로 93 (칠성동2가),,(주)이마트 칠성점,20200504133220,U,2020-05-06 02:40:00.0,대형마트,343510.573192364,266134.259920881,대규모점포,
110,대규모점포,08_25_01_P,3450000,2008345009907500001,20081103,,1,영업/정상,1,정상영업,,,,,053-601-2000,14925.65,702716.0,대구광역시 북구 산격2동 1668번지 일반의류관,대구광역시 북구 유통단지로14길 22 (산격동),702716.0,대구종합유통단지 일반의류관,20220714131745,U,2022-07-16 02:40:00.0,그 밖의 대규모점포,345320.332290336,268402.372721347,대규모점포,
111,대규모점포,08_25_01_P,3450000,2008345009907500002,20080731,,1,영업/정상,1,정상영업,,,,,604-2011,10519.8,702012.0,대구광역시 북구 산격동 1626번지,대구광역시 북구 유통단지로 25 (산격동),702845.0,전자상가협동조합,20200615091850,U,2020-06-17 02:40:00.0,그 밖의 대규모점포,344879.421493561,268476.874902975,대규모점포,
112,대규모점포,08_25_01_P,3450000,2008345009907500003,20020527,,1,영업/정상,1,정상영업,,,,,213-6001,12333.11,702062.0,대구광역시 북구 칠성동2가 20번지 1호,대구광역시 북구 침산로 93 (칠성동2가),702062.0,스펙트럼시티,20170717181832,I,2018-08-31 23:59:59.0,시장,343510.573192364,266134.259920881,대규모점포,
113,대규모점포,08_25_01_P,3450000,2012345009907500002,20110930,,1,영업/정상,1,정상영업,,,,,053-381-5602,1082.3,702022.0,대구광역시 북구 복현2동 539번지 123호,대구광역시 북구 검단로 8 (복현동),702833.0,롯데쇼핑(주)롯데슈퍼 복현점,20220429142451,U,2022-05-03 02:40:00.0,그 밖의 대규모점포,345790.118385766,267617.116875016,준대규모점포,
114,대규모점포,08_25_01_P,3450000,2012345009907500003,20110930,,1,영업/정상,1,정상영업,,,,,053 323 5607,357.2,702250.0,대구광역시 북구 동천동 876번지 5호,대구광역시 북구 동천로 5-7 (동천동),702885.0,롯데프레시 대구칠곡가맹점,20211130153031,U,2021-12-02 02:40:00.0,그 밖의 대규모점포,340486.873110598,271332.920191127,준대규모점포,
115,대규모점포,08_25_01_P,3650000,2002365007907500002,20140108,,1,영업/정상,1,정상영업,,,,,718-2422,13994.16,,대전광역시 중구 선화동 3번지 14  호,대전광역시 중구 중앙로 141 (선화동),301050.0,이랜드리테일 NC 중앙로역점,20220504164852,U,2022-05-07 02:40:00.0,백화점,238117.420454614,314301.953643137,대규모점포,
116,대규모점포,08_25_01_P,3650000,1977365001507500002,19770610,,1,영업/정상,1,정상영업,,,,,,,,대전광역시 중구 문창동 383-4호,,,신남부시장,20070630105852,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
117,대규모점포,08_25_01_P,3650000,1982365001507500004,19820208,,1,영업/정상,1,정상영업,,,,,,,,대전광역시 중구 선화동 160-1호,,,선화상가,20070630105852,I,2018-08-31 23:59:59.0,대형마트,,,,
118,대규모점포,08_25_01_P,3650000,1986365001507500008,19861202,,1,영업/정상,1,정상영업,,,,,042 526 0090,10976.99,,대전광역시 중구 태평동 395-1번지,대전광역시 중구 태평로 71 (태평동),34885.0,뉴삼부프라자,20160829092446,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,235249.085595717,313681.079573387,대규모점포,
119,대규모점포,08_25_01_P,3650000,1987365001507500007,19870221,,1,영업/정상,1,정상영업,,,,,042523-1172,5881.34,,대전광역시 중구 유천동 196호,대전광역시 중구 평촌로 84 (유천동),,새서울종합시장,20140930133845,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,235551.453072937,313526.538289997,대규모점포,
